Prp6p|S0000259
Gal6p|S0005183
KTI2|S0000227
ADH1|S0005446
PEX1|S0001680
ADH2|S0004918
PEX2|S0003746
ADH3|S0004688
PEX3|S0002737
PEX4|S0003365
ADH4|S0003225
PEX5|S0002652
ADH5|S0000349
PEX6|S0005273
PEX7|S0002549
PEX8|S0003309
PZA208|S0002420
Rax2p|S0004074
Wsc2p|S0005227
CMP1|S0004425
CMP2|S0004521
Kkt8p|S0001681
Ssk2p|S0005314
TIE1|S0002733
Mcm16p|S0006250
Apc4p|S0002525
Gal7p|S0000222
HRB187|S0003597
HRA458|S0003213
Rai1p|S0003215
YPT51|S0005615
YPT52|S0001722
Gis1p|S0002503
YPT53|S0005037
VMA10|S0002100
VMA11|S0006155
Osd1p|S0006228
VMA12|S0001602
VMA13|S0006240
Apr6p|S0000979
VMA16|S0001068
Pho8p|S0002889
Gst1p|S0002579
Wsc3p|S0005465
SLC1|S0002210
Ssk3p|S0004103
TIF1|S0001767
SLC2|S0002653
TIF2|S0003674
Mcm17p|S0002662
TIF3|S0006367
Nus1p|S0003612
TIF5|S0006245
TIF6|S0006220
Apc5p|S0005775
Prp8p|S0001208
Cat8p|S0004893
Inh1p|S0002340
Tim54p|S0003590
Enp1p|S0000451
Gis2p|S0005199
VMA21|S0003337
Ppg1p|S0005315
VMA22|S0001102
Shm1p|S0000467
Hre119p|S0003751
Lys20p|S0002341
Pet100p|S0002486
Ksl2p|S0000787
Pho9p|S0006075
Wsc4p|S0001020
SLD1|S0000482
Srn1p|S0002435
SLD2|S0001591
Ssk4p|S0003664
SLD4|S0004093
Pik41p|S0005211
Far1p|S0003693
Prp9p|S0002188
MNR1|S0002286
MNR2|S0001547
ADK1|S0002634
ADK2|S0000972
ADK3|S0000972
Fks1p|S0004334
Gis3p|S0004084
Nud1p|S0005900
Tep1p|S0005072
Shm2p|S0004048
Lys21p|S0002289
Adh1p|S0005446
Pex1p|S0001680
Nab2p|S0003090
Srn2p|S0004109
ASM4|S0002246
Ena1p|S0002447
Mcm19p|S0000311
Far2p|S0000112
Nup145p|S0003060
VATPB|S0000331
VATPC|S0000753
MNS1|S0003892
Tyr1p|S0000370
Dpp1p|S0002692
Fks2p|S0003264
Gis4p|S0004465
VRP1|S0004329
VMA41|S0003387
Ubs1p|S0000369
PSC60|S0000426
VMA45|S0005182
KEL1|S0001201
KEL2|S0003470
KEL3|S0006184
Adh2p|S0004918
Pex2p|S0003746
ASN1|S0006349
Mcb1p|S0001243
Nab3p|S0006111
Pom152p|S0004736
ASN2|S0003356
CMT1|S0004434
TFIIIA|S0006390
SLF1|S0002923
Ena2p|S0002446
Tea1p|S0005864
Far3p|S0004656
Mmc1p|S0003043
MNT1|S0002891
MNT2|S0003226
MNT3|S0001276
ASNA|S0006349
MNT4|S0005342
BAP1|S0002871
NRB486|S0003222
BAP2|S0000272
Dpp2p|S0001070
BAP3|S0002453
Fks3p|S0004923
Lpa10p|S0005928
KEM1|S0003141
LBP1|S0003670
Adh3p|S0004688
LBP2|S0001761
Pex3p|S0002737
Nab4p|S0005483
Pyk1p|S0000036
ROD1|S0005544
SLG1|S0005534
Dom34p|S0004946
Lys1p|S0001473
Cho1p|S0000828
Apc9p|S0004092
MNU1|S0005816
Grh1p|S0002925
Ntg1p|S0000013
Sgp2p|S0002248
Lpa11p|S0005927
Pex4p|S0003365
Adh4p|S0003225
Rpb10p|S0005736
ASP1|S0002729
MAG|S0000944
Pyk2p|S0005874
Nab5p|S0005483
Tnt1p|S0000970
Lys2p|S0000319
Sga1p|S0001361
Cho2p|S0003389
Der1p|S0000405
BAR1|S0001277
Med10p|S0006372
Dos1p|S0002476
Ntg2p|S0005403
Rip1p|S0000750
IKI1|S0001230
Lpa12p|S0005926
IKI3|S0004376
Adh5p|S0000349
Pex5p|S0002652
Rpb11p|S0005365
BPT1|S0003938
Ena5p|S0002445
SSP31|S0003631
RIM101|S0001019
TIL1|S0002981
SSP32|S0005757
Lys3p|S0002642
SSP33|S0006061
Der2p|S0004624
Fth1p|S0000411
ADP1|S0000604
BAS1|S0001807
Med11p|S0004718
BAS2|S0002264
Dos2p|S0002475
Dec1p|S0005436
SHR10|S0002567
Lpa13p|S0005925
Pex6p|S0005273
Rpb12p|S0001185
Spt1p|S0005564
Lys4p|S0002642
Cgr1p|S0002997
Der3p|S0005373
KTR1|S0005625
TIM8|S0007348
KTR2|S0001769
TIM9|S0007256
AI5_ALPHA|S0007265
KTR3|S0000409
KTR4|S0000403
KTR5|S0004974
KTR6|S0005974
KTR7|S0001347
BAT1|S0001251
BAT2|S0003909
PFK26|S0001369
PFK27|S0005496
Hrb574p|S0003607
FTB1|S0005856
Pnm2p|S0002579
Nrc704p|S0003218
Tds4p|S0003478
Lpa14p|S0005924
Pex7p|S0002549
Scb68p|S0003016
PUB1|S0004961
PUB2|S0003725
Spt2p|S0000963
SLK1|S0003631
SLK2|S0001072
TIN1|S0003196
Alo1p|S0004551
Lys5p|S0003122
LPE10|S0005981
Mlf3p|S0005018
ADE5,7|S0003203
LPE13|S0005980
LPE14|S0005979
LPE15|S0005978
LPE16|S0005977
ADR1|S0002624
LPE17|S0005976
ADR2|S0004918
Spe1p|S0001667
LPE18|S0005975
MDY|S0004916
LPE19|S0005974
ADR6|S0005937
Sfs3p|S0005573
Lpa15p|S0005923
Pex8p|S0003309
AST1|S0000165
Spt3p|S0002800
AST2|S0000903
AST4|S0004460
Bir1p|S0003849
Der5p|S0003135
LPE20|S0005973
LPE21|S0005972
Spe2p|S0005412
Pmp1p|S0000619
Sfs4p|S0003664
KES1|S0006066
Lpa16p|S0005922
OXA1|S0000956
Spt4p|S0003295
Snu114p|S0001656
TIP1|S0000271
Lys7p|S0004641
KRE11|S0003398
Rpl25p|S0005487
Spe3p|S0006273
Pmp2p|S0002103
Tby1p|S0003016
Rpa43p|S0005867
Bsd1p|S0003135
Spt5p|S0004470
ROK1|S0003139
SLN1|S0001409
Akr1p|S0002672
SLN2|S0000787
Pma1p|S0002976
TAF(II)30|S0006050
Ste50p|S0000537
Loc7p|S0004262
Hrf352p|S0005464
PFD1|S0003715
Soh1p|S0003095
Spe4p|S0004136
PFD2|S0000729
PFD4|S0005097
PFD5|S0004559
Bsd2p|S0000494
Spt6p|S0003348
QRI1|S0002261
QRI2|S0002263
Pma2p|S0005957
Akr2p|S0005560
TIR1|S0000813
TIR2|S0005536
Lys9p|S0005333
QRI5|S0004194
VCX1|S0002286
QRI7|S0002262
QRI8|S0004624
Pbr1p|S0004334
Soh2p|S0005677
Dci1p|S0005706
HNM1|S0003045
Snz1p|S0004702
Spt7p|S0000285
ROM1|S0003302
SLP1|S0004388
ROM2|S0004363
Pet18p|S0000613
ROM7|S0006082
KU70|S0004897
Rpl28p|S0003071
Yif1p|S0005207
Sec71p|S0000375
FTH1|S0000411
STPBETA|S0003141
Uso1p|S0002216
Snz2p|S0005277
Hbs1p|S0001792
Sen54p|S0006004
Spt8p|S0004045
DKA1|S0004168
Pld1p|S0001739
EHD1|S0004274
EHD2|S0005706
TAF(II)60|S0003080
Aoa497p|S0005497
KU80|S0004712
Rpl29p|S0006437
Mal11p|S0003521
Soh4p|S0006290
Gea1p|S0003792
Sec72p|S0004283
FTI1|S0006435
HXT10|S0001883
HXT11|S0005516
HXT12|S0001433
HXT13|S0000795
HXT14|S0005262
GTF350|S0003804
KEX1|S0003171
KEX2|S0005182
HXT15|S0002404
HXT16|S0003919
HXT17|S0005355
Snz3p|S0001835
Pau1p|S0003759
Cyk1p|S0006163
Vpt10p|S0006377
Mal12p|S0003524
ADY1|S0001228
Gea2p|S0000748
Hca4p|S0003570
Msp1p|S0003260
IKS1|S0003593
Gds1p|S0005882
SLS1|S0004129
Pau2p|S0000775
Cyk2p|S0004635
Yhi1p|S0002283
Vpt11p|S0004844
Mal13p|S0003520
Rpk1p|S0002186
Zzz4p|S0001696
Nps1p|S0001388
Paf1p|S0000483
TCP1ALPHA|S0002620
Rpa49p|S0005192
MAM33|S0001332
CNA1|S0004425
Scm1p|S0005133
CNA2|S0004521
SLT2|S0001072
TAF(II)90|S0000402
Siw14p|S0004977
Pau3p|S0000701
Hre556p|S0005465
Thi80p|S0005669
Cnm1p|S0005169
Npi46p|S0004539
OXI1|S0007281
OXI2|S0007283
OXI3|S0007260
CNB1|S0001673
Scm2p|S0005380
SLU1|S0003008
SLU2|S0005804
RP13|S0005122
SLU4|S0002772
Pau4p|S0004453
SLU7|S0002495
Vpt13p|S0005562
MOB1|S0001368
MOB2|S0002966
NLE2|S0002366
PFK1|S0003472
PFK2|S0004818
Mrs1p|S0001460
MTR10|S0005686
PFK3|S0002481
MTR13|S0002840
Ttr1p|S0002921
HRF581|S0003752
Gcv1p|S0002426
ROS1|S0000689
Rem1p|S0000973
RP25|S0003115
AOE213|S0005499
Pau5p|S0001874
Vps41p|S0002487
Mrs2p|S0005861
HNT1|S0002283
HNT2|S0002713
MPD|S0005326
Gcv2p|S0004801
Mrd1p|S0003218
RP30|S0005622
ROT1|S0004813
CND1|S0004334
Sbp1p|S0001026
Scm4p|S0003281
ROT2|S0000433
Fzf1p|S0003223
Ecm30p|S0004428
AOE222|S0005495
Siw17p|S0001003
GBP2|S0000517
Pau6p|S0005359
MPP|S0001066
Ptk1p|S0001681
Vpt15p|S0000301
Dka1p|S0004168
MOD5|S0005800
Mrs3p|S0003669
RP3B|S0004528
Pza462p|S0002430
MTR32|S0001100
Spc42p|S0001525
Jen1p|S0001700
Cmp1p|S0004425
Gcv3p|S0000042
Hra342p|S0005467
Nog1p|S0006014
CNE1|S0000054
Ecm31p|S0000380
FEN1|S0000630
FEN2|S0000623
Pau7p|S0000073
AOE236|S0005507
Vps43p|S0003180
Vpt16p|S0005966
Ptk2p|S0003820
Ehd1p|S0004274
Mrs4p|S0001760
Sba1p|S0001600
Mms21p|S0000745
Cmp2p|S0004521
PUP1|S0005683
PUP2|S0003485
PUP3|S0000896
Htl1p|S0006439
SLY1|S0002597
SLY2|S0004258
Ecm32p|S0000978
TSM007|S0003542
Rnq1p|S0000533
Vpt17p|S0002903
Ehd2p|S0005706
MOF2|S0005188
MOF4|S0004685
QCR1|S0000141
Mrs5p|S0000295
QCR2|S0006395
Msp8p|S0004893
QCR6|S0001929
QCR7|S0002937
VDAC|S0005000
QCR8|S0003702
QCR9|S0003415
ERG10A|S0005949
ERG10B|S0005949
Bop1p|S0006142
LCB1|S0004911
LCB2|S0002469
Tie1p|S0002733
LCB3|S0003670
RPP1A|S0002239
LCB4|S0005697
Hra271p|S0003746
RPP1B|S0002288
LCB5|S0004250
Pim1p|S0000118
LAS17|S0005707
Sas1p|S0002175
SLZ1|S0005140
Ecm33p|S0000282
Vps45p|S0003063
Vpt18p|S0004138
MOG1|S0003835
MSW|S0002676
Mrs6p|S0005897
Cbr1p|S0001305
Zms1p|S0003888
Ndi1p|S0004589
FTR1|S0000947
Glk1p|S0000545
Bop2p|S0004257
LAS21|S0003598
Cls1p|S0000510
RPP2A|S0005399
RPA12|S0003824
RPP2B|S0002790
RPA14|S0002563
Sas2p|S0004734
ROX1|S0006269
Ypa1p|S0002790
PUR5|S0001259
Ecm34p|S0001035
ROX3|S0000189
PUR6|S0004915
ROX4|S0000680
Cvt1p|S0000786
SNT309|S0006305
LRE1|S0000556
Vpt19p|S0002731
Mrs7p|S0006329
Sad1p|S0001901
Lif1p|S0003058
Trx1p|S0004033
Hsp90p|S0006161
Bop3p|S0004987
POM152|S0004736
Cls2p|S0000240
PUS1|S0006133
ATC1|S0002592
Rcs1p|S0003039
Sas3p|S0000148
PUS2|S0003031
PUS3|S0001895
NRE1041|S0003220
PUS4|S0005236
ATC4|S0000024
Ecm35p|S0001508
UGA1|S0003251
Cvt2p|S0001214
Tsf3p|S0005180
UGA3|S0002329
UGA4|S0002369
CYP51|S0001049
Rmt1p|S0000238
Hcs26p|S0005233
CYP56|S0002810
Trx2p|S0003441
Bns1p|S0003462
Arm5p|S0000534
ASNRS|S0001061
PUT1|S0004132
RPA34|S0003684
PUT2|S0001079
Sas4p|S0002589
PUT3|S0001498
PUT4|S0005875
Ecm36p|S0005385
CYP61|S0004617
Rna11p|S0002201
Dig1p|S0005970
Rmt2p|S0002873
Gam1p|S0005816
LRG1|S0002399
NIP100|S0006095
PFS2|S0005261
Ncl1p|S0000120
Trx3p|S0000679
Rme1p|S0003276
Cls4p|S0000039
RPA43|S0005867
ATE1|S0002985
Sas5p|S0005739
Ecm37p|S0001408
RPA49|S0005192
Mcm21p|S0002726
NPI46|S0004539
Cvt4p|S0002235
FET2|S0002487
FET3|S0004662
FET4|S0004938
Rna12p|S0004917
FET5|S0001853
FET6|S0003292
Dig2p|S0002888
Gam2p|S0005364
Skt5p|S0000157
Afr1p|S0002492
Cbr5p|S0001305
Aps1p|S0004160
Prb1p|S0000786
Sjh1p|S0001264
Caf1p|S0005335
ATF1|S0005904
Ezl1p|S0003704
ATF2|S0003409
SPP381|S0000356
Ecm38p|S0004290
Sti1p|S0005553
Mcm22p|S0003896
UVS112|S0001405
Gam3p|S0005937
MOL1|S0003376
Pha2p|S0005260
Fmn1p|S0002644
Aps2p|S0003819
Sjh2p|S0005050
Afc1p|S0003878
Pgs1p|S0000510
Caf2p|S0005802
CNM1|S0005169
Ecm39p|S0005313
Rna14p|S0004665
Apd1p|S0000355
ARC15|S0001324
NRC245|S0003219
ARC18|S0004362
MOM7|S0005014
ARC19|S0001496
Aps3p|S0003561
SSP120|S0004240
Cls7p|S0000753
ATH1|S0006230
Gtr1p|S0004590
EHT1|S0000381
Rna15p|S0003012
Pgd1p|S0002993
TYE2|S0003712
TYE3|S0005816
HIS10|S0005728
TYE4|S0000493
Sik1p|S0004187
TYE7|S0005871
Cls8p|S0002344
Caf4p|S0001744
Gtr2p|S0003395
Ssl1p|S0003995
Cvt8p|S0002487
Ost1p|S0003539
Fbp1p|S0004369
ARC35|S0005318
Ctk1p|S0001622
YJU1|S0001579
YJU2|S0001578
Cls9p|S0006155
YJU3|S0001577
Phd10p|S0000911
SMB1|S0000831
Tpo1p|S0003951
Ssl2p|S0001405
Ost2p|S0005629
ARC40|S0000438
MOP2|S0005187
PFY1|S0005648
Nar1p|S0005184
Ctk2p|S0003543
NCPR1|S0001084
Git1p|S0000695
Yci1p|S0005745
VSM1|S0000945
Fba1p|S0001543
RP28A|S0005480
RP28B|S0005245
SMC1|S0001886
SMC2|S0001927
Idh1p|S0004982
SMC3|S0003610
SMC4|S0004076
Nut1p|S0003119
Ost3p|S0005611
HRA569|S0003750
NLT1|S0003539
Ctk3p|S0004580
Git2p|S0000285
Pph1p|S0002205
Lpp1p|S0002911
RPA0|S0004332
CNR1|S0004284
CNR2|S0005711
SMD1|S0003306
Sro1p|S0000404
SMD2|S0004265
Idh2p|S0005662
SMD3|S0004137
Nut2p|S0006372
WAP1|S0000530
Ost4p|S0002391
Fas1p|S0001665
LRO1|S0005291
Mcr1p|S0001633
Ndc10p|S0003372
NRC299|S0003223
Hrb724p|S0003214
Pet111p|S0004870
Mom7p|S0005014
Ypt31p|S0000833
ATM1|S0004916
CNS1|S0000359
RPB1|S0002299
SME1|S0005685
RPB2|S0005677
Tor1p|S0003827
RPB3|S0001283
RPB4|S0003676
RPB5|S0000358
RPB6|S0006391
Nut3p|S0000189
RPB7|S0002812
Ost5p|S0003194
Fas2p|S0006152
RPB8|S0005750
RPB9|S0003038
Lpa1p|S0005937
Tys1p|S0003417
Gsf2p|S0004511
HOC1|S0003836
Pph3p|S0002482
Fad1p|S0002203
Pet112p|S0000176
Mms2p|S0003055
YJY4|S0003775
Grx1p|S0000540
Ypt32p|S0003178
MGM101|S0003905
RPC1|S0005642
RPC2|S0005733
SMF1|S0005482
Tor2p|S0001686
RPC3|S0006394
SMF2|S0001092
SMF3|S0004024
RPC4|S0002309
RPC5|S0006314
Kap95p|S0004339
Ost6p|S0004481
Cim3p|S0003016
Fas3p|S0005299
RPC8|S0005095
Lpa2p|S0005936
Mmd1p|S0001313
HSP104|S0003949
MOT1|S0006003
MOT2|S0000870
MOT3|S0004674
Iml1p|S0003899
BBP1|S0006176
Nop56p|S0004187
HOD1|S0007235
Los1p|S0001688
Grx2p|S0002921
Zip1p|S0002693
LCP5|S0000929
SIP18|S0004787
RPD1|S0005364
Tor3p|S0005032
RPD2|S0001758
Sro4p|S0001402
RPD3|S0005274
RPD4|S0000272
Lyt1p|S0000072
Lpa3p|S0005935
Nup157p|S0000907
Iml2p|S0003618
Nth1p|S0002408
Grx3p|S0002505
Pza109p|S0002417
Zip2p|S0003218
ATP1|S0000195
ATP2|S0003882
Dpb2p|S0006379
RPE1|S0003657
ATP3|S0000243
ATP4|S0005999
Tcp20p|S0002596
ATP5|S0002706
Lyt2p|S0001072
ATP6|S0007268
ATP7|S0001499
Amm1p|S0000680
ATP8|S0007267
Nut6p|S0000677
Cim5p|S0001628
ATP9|S0007274
Lpa4p|S0005934
Nup158p|S0001377
Rpl30p|S0002998
LRS1|S0005743
Hol1p|S0005338
LRS4|S0002847
LRS5|S0005366
RAD1|S0005943
LRS7|S0000479
Dot1p|S0002848
LRS8|S0006222
RAD2|S0003490
Nop58p|S0005837
LRS9|S0005046
RAD3|S0000973
RAD4|S0000964
RAD5|S0004022
Nth2p|S0000205
Cha1p|S0000569
RAD6|S0003026
HOF1|S0004635
RAD7|S0003813
Hym1p|S0001672
GRC4|S0005160
RAD9|S0002625
GRC5|S0004065
Mms5p|S0000944
Grx4p|S0000976
Mbf1p|S0007253
Rsr1p|S0003384
Dpb3p|S0000482
SMI1|S0003461
Sro6p|S0001889
Umr7p|S0000680
Nut7p|S0005963
RADH|S0003628
Lpa5p|S0005933
Nup159p|S0001377
Fti1p|S0006435
AEP1|S0004668
AEP2|S0004895
Ded1p|S0005730
Sft1p|S0002101
GRD2|S0005595
HOG1|S0004103
HOG2|S0002481
HOG4|S0003664
GRD6|S0003589
Grx5p|S0005980
ATR1|S0004584
RPG1|S0000283
Dpb4p|S0002528
Sro7p|S0006236
TIP49A|S0002598
TIP49B|S0006156
UGP1|S0001518
Rib1p|S0000129
Zrt1p|S0003224
Lpa6p|S0005932
Rpl32p|S0000188
Rsc1p|S0003288
MFALPHA1|S0006108
MFALPHA2|S0003057
GRE1|S0006144
Sft2p|S0000198
GRE2|S0005511
GRE3|S0001146
Pet117p|S0000860
ATS1|S0000018
RPH1|S0000971
SMK1|S0006258
Alp1p|S0005214
GCD1|S0005786
Rib2p|S0005427
GCD2|S0003315
HSP150|S0003695
Zrt2p|S0004120
LPF10|S0005996
GCD5|S0002444
LPF11|S0005995
Lpa7p|S0005931
GCD6|S0002619
LPF12|S0005993
GCD7|S0004282
LPF13|S0005992
LPF14|S0005991
Rsc2p|S0004349
AER2|S0000680
Spf1p|S0000757
Dot4p|S0005130
RAG1|S0001134
GRF1|S0005160
Cha4p|S0004088
GRF2|S0000253
Mms8p|S0002323
RPI1|S0001381
SML1|S0004523
Sro9p|S0000542
Rib3p|S0002895
Lpa8p|S0005930
PTPA1|S0001415
PTPA2|S0006073
Bst1p|S0001869
Dot5p|S0001272
Ala1p|S0005862
EXA1|S0000963
KAP104|S0000221
EXA3|S0003041
ILM1|S0003879
KAP108|S0002803
Pre10p|S0005889
Cdc10p|S0000595
Aoe423p|S0005500
SMM1|S0005298
Rib4p|S0005503
Lpa9p|S0005929
Bst2p|S0003168
Rsc4p|S0001716
Dot6p|S0000890
RAI1|S0003215
KAP111|S0005686
TYR1|S0000370
GRH1|S0002925
KAP114|S0003210
Pca1p|S0000499
Aar1p|S0000680
KAP119|S0003893
Cdc11p|S0003837
BUD10|S0001402
RPK1|S0002186
Seh1p|S0003068
Rib5p|S0000460
Kex1p|S0003171
Aut1p|S0005290
Soi1p|S0003963
PGD1|S0002993
KAP121|S0004925
TYS1|S0003417
KAP122|S0002984
KAP123|S0000912
KAP124|S0003450
HOL1|S0005338
Aar2p|S0000170
Cph1p|S0002562
Cdc12p|S0001149
RPL1|S0006052
SMO1|S0002575
RPL3|S0005589
Tom20p|S0003314
RPL5|S0006052
Ysw1p|S0000352
Aac1p|S0004660
Pbs1p|S0004334
PDR10|S0005855
ZWF1|S0005185
PDR11|S0001275
PDR12|S0005979
Kex2p|S0005182
PDR13|S0001106
Aut2p|S0005167
PDR15|S0002814
PDR16|S0005175
PDR17|S0005208
Raa19p|S0000086
Rsc6p|S0000648
HOM2|S0002565
HOM3|S0000854
Nce101p|S0003742
HOM6|S0003900
ATX1|S0005203
Cdc13p|S0002379
ATX2|S0005605
Fun80p|S0004646
RPM2|S0004556
SMP1|S0000386
SMP2|S0004775
SMP3|S0005675
Rib7p|S0000357
Pbs2p|S0003664
Aac2p|S0000126
Rpl38p|S0004317
Aut3p|S0003148
ATPDELTA|S0002162
Ysh1p|S0004267
YKC1|S0003629
Nce102p|S0006353
OYE2|S0001222
Cdc14p|S0001924
OYE3|S0006092
RPN1|S0001069
Fun81p|S0004564
RPN2|S0001337
RPN3|S0000823
Tom22p|S0005075
RPN4|S0002178
RPN5|S0002306
RPN6|S0002255
RPN7|S0006312
Slo81p|S0001063
RPN8|S0005787
Aac3p|S0000289
RPN9|S0002835
Rpl39p|S0003725
Snl1p|S0001278
Rsc8p|S0001933
Hsp150p|S0003695
RAM1|S0002248
RAM2|S0001502
FUI1|S0000138
Sxm1p|S0002803
Nce103p|S0004981
Vps1p|S0001709
Cdc15p|S0000072
SMR1|S0004714
Rrn10p|S0000121
I-SCEII|S0007264
SMR2|S0002981
UGX1|S0004746
TCM10|S0002758
UGX2|S0002328
Mip1p|S0005857
Dbm1p|S0005653
EXG1|S0004291
Isy1p|S0003811
EXG2|S0002669
HOP1|S0001334
ILS1|S0000172
HOP2|S0003001
Tup1p|S0000680
YKE2|S0004190
Ath1p|S0006230
Taf130p|S0003506
Cdc16p|S0001505
RPP0|S0004332
RPP1|S0001104
Rrn11p|S0004507
RPP2|S0000371
Hvg1p|S0000841
Nfs1p|S0000522
Vpt21p|S0005615
Rpl1p|S0006052
PGI1|S0000400
Npt1p|S0005735
PCF11|S0002636
Vps3p|S0002903
NSP49|S0003140
Cdc17p|S0005046
Msb1p|S0005714
Pkh1p|S0002898
DLD1|S0002333
SMT3|S0002918
SMT4|S0001293
Mip3p|S0001445
NMD1|S0005062
Smo1p|S0002575
NMD2|S0001119
Aut7p|S0000174
NMD3|S0001213
NMD4|S0004355
RAP1|S0005160
NMD5|S0003893
Swp1p|S0004757
HOR2|S0000864
Vps4p|S0006377
HOR6|S0002447
YKU70|S0004897
HOR7|S0004864
Msb2p|S0003246
Pkh2p|S0005460
COB1|S0007270
RPR2|S0001454
GCN1|S0003163
GCN2|S0002691
GCN3|S0001734
GCN4|S0000735
GCN5|S0003484
Rpl3p|S0005589
PGK1|S0000605
FUM1|S0006183
HOS1|S0006272
ILV1|S0000888
HOS2|S0003162
HOS3|S0006037
ILV2|S0004714
Vps5p|S0005595
ILV3|S0003777
ILV5|S0004347
YKU80|S0004712
ILV6|S0000515
Cdc19p|S0000036
Msb3p|S0005237
RPS2|S0003091
RPS3|S0005122
Jpm2p|S0001805
RPS4|S0003091
RPS5|S0003884
Dur1p|S0000412
GRPE|S0005758
Vpt24p|S0001524
PGL1|S0003914
Mrt2p|S0005509
RAR1|S0004821
Dap2p|S0001070
Met10p|S0001926
RAR3|S0005411
RAR5|S0003141
FUN2|S0000069
HOT1|S0004783
FUN3|S0000065
FUN4|S0000066
Esc2p|S0002771
Vps6p|S0005562
Eht1p|S0000381
FUN9|S0000040
Msb4p|S0005472
BRA1|S0004351
RPT1|S0001628
RPT2|S0002165
Ecm40p|S0004666
RPT3|S0002802
RPT4|S0005785
RPT5|S0005643
BRA6|S0002807
Mip6p|S0001057
TCM62|S0000248
BRA7|S0000858
RPT6|S0003016
BRA8|S0004351
Dur2p|S0000412
BRA9|S0005164
Ask10p|S0003329
Ptl1p|S0005780
MPD1|S0005814
Rpl5p|S0006052
MPD2|S0005448
PGM1|S0001610
PGM2|S0004711
RAS1|S0005627
Ccp1p|S0001774
RAS2|S0005042
Met11p|S0003093
GRR1|S0003850
Svs1p|S0006084
FRDS1|S0000773
FRDS2|S0003812
MAC1|S0004623
Mre2p|S0001128
QSR1|S0004065
SMX1|S0000614
SMX2|S0002965
SMX3|S0006386
SMX4|S0006434
SMX5|S0000122
Dur3p|S0001008
Fox1p|S0003173
Vpt26p|S0001709
Mrt4p|S0001492
RAT1|S0005574
Met12p|S0005944
RAT2|S0001540
RAT3|S0001790
EXM1|S0005236
FUP1|S0005476
EXM2|S0002245
G4P1|S0003073
G4P2|S0004140
GRS1|S0000325
RAT7|S0001377
RAT8|S0005572
Esc4p|S0001197
Tup7p|S0005361
RAT9|S0003803
Vps8p|S0000002
Arn1p|S0001032
Slc1p|S0002210
MAD1|S0003054
MAD2|S0003567
MAD3|S0003550
Lte1p|S0000022
Nip100p|S0006095
Cca1p|S0000970
COF1|S0003973
SMY1|S0001562
SMY2|S0000376
SNU114|S0001656
GCR1|S0005996
GCR2|S0005143
GCR3|S0004732
Fox2p|S0001717
GCR4|S0005997
Arm10p|S0001857
LSC1|S0005668
Vpt27p|S0005289
Rnr1p|S0000872
LSC2|S0003476
Met13p|S0003093
VTC1|S0000874
Erf2p|S0004236
VTC2|S0001890
VTC3|S0005940
Esc5p|S0003612
YKL1|S0001627
VTC4|S0003549
Vps9p|S0004563
YKL2|S0001626
YKL3|S0001625
Tif1p|S0001767
YKL4|S0001624
MAE1|S0001512
Slc2p|S0002653
YKL5|S0001623
Mre4p|S0005878
AUA1|S0001955
Sat1p|S0005302
GCS1|S0002385
Fox3p|S0001422
Swa5p|S0003174
Pso1p|S0006088
Vpt28p|S0005986
Rnr2p|S0003563
MPG1|S0002213
A0E169|S0005503
QDS1|S0005182
Cbs1p|S0002227
Met14p|S0001484
Ndj1p|S0005464
FUR1|S0001170
FUR4|S0000225
Hre202p|S0005474
Rnc1p|S0001764
RPB10|S0005736
Tif2p|S0003674
MAF1|S0002412
RPB11|S0005365
RPB12|S0001185
Snr34p|S0004381
Sat2p|S0000274
NTH|S0002408
Gvm1p|S0002178
Pso2p|S0004745
Vpt29p|S0004230
Gtc779p|S0003801
Rnr3p|S0001328
MPH1|S0001441
Nhp10p|S0002160
Agp1p|S0000530
Cbs2p|S0002605
Met15p|S0004294
Lig1p|S0003623
AGALPHA1|S0003764
FUS1|S0000532
FUS2|S0004845
Erf4p|S0005470
FUS3|S0000112
FUS5|S0006326
Tif3p|S0006367
FUS8|S0002248
MAG1|S0000944
BRF1|S0003478
CDC10|S0000595
CDC11|S0003837
Gvm2p|S0001337
CDC12|S0001149
CDC13|S0002379
CDC14|S0001924
CDC15|S0000072
Sug1p|S0003016
CDC16|S0001505
CDC17|S0005046
CDC19|S0000036
Swp29p|S0006050
Rnr4p|S0003412
Zwf1p|S0005185
MPI2|S0003679
MPI3|S0005300
Agp2p|S0000336
Cst10p|S0006050
Sae2p|S0003143
RAX1|S0005827
Met16p|S0006371
RAX2|S0004074
Byc2p|S0001072
Suv3p|S0005950
SCD25|S0003939
SCD26|S0001932
Mpk1p|S0001072
Aga1p|S0005327
Sat4p|S0000601
CDC20|S0003084
CDC21|S0005600
Ips1p|S0003205
CDC23|S0001209
CDC24|S0000039
Sug2p|S0005785
CDC25|S0004301
Byr4p|S0003814
TRNL1|S0003623
GCV1|S0002426
GCV2|S0004801
CDC26|S0001932
GCV3|S0000042
CDC27|S0000180
CDC28|S0000364
Pso4p|S0003959
Gan1p|S0006175
Rce1p|S0004887
AFC1|S0003878
PGS1|S0000510
Agp3p|S0001839
Sae3p|S0001957
Cst11p|S0000967
Met17p|S0004294
GRX1|S0000540
GRX2|S0002921
GRX3|S0002505
GRX4|S0000976
GRX5|S0005980
Thi2p|S0000444
